"Basso Cambo","06.30","07.00","07.30","08.00","08.30","09.00","09.30","10.00","10.30","11.00","11.30","12.00","12.30","13.00","13.30","13.55","14.20","14.40","15.00","15.20","15.40","16.00","16.20","16.40","17.00","17.20","17.40","18.00","18.20","18.40","19.00","19.25","19.55","20.25","21.00"
"Eisenhower","06.35","07.05","07.35","08.05","08.35","09.06","09.36","10.06","10.36","11.06","11.36","12.06","12.36","13.06","13.36","14.01","14.26","14.46","15.06","15.26","15.46","16.06","16.26","16.46","17.06","17.26","17.46","18.06","18.26","18.46","19.06","19.31","20.01","20.31","21.06"
"Barri&egrave;re de Muret","06.41","07.11","07.41","08.13","08.43","09.14","09.44","10.14","10.44","11.14","11.44","12.14","12.44","13.14","13.44","14.09","14.34","14.54","15.14","15.34","15.54","16.14","16.34","16.54","17.14","17.34","17.54","18.14","18.34","18.54","19.14","19.39","20.09","20.39","21.14"
"Palais de Justice","06.50","07.20","07.50","08.23","08.53","09.25","09.55","10.25","10.55","11.25","11.55","12.25","12.55","13.25","13.55","14.20","14.45","15.05","15.25","15.45","16.05","16.25","16.45","17.05","17.25","17.45","18.05","18.25","18.45","19.05","19.25","19.50","20.20","20.50","21.25"
"Cours Dillon","06.57","07.27","07.57","08.30","09.00","09.32","10.02","10.32","11.02","11.32","12.02","12.32","13.02","13.32","14.02","14.27","14.52","15.12","15.32","15.52","16.12","16.32","16.52","17.12","17.32","17.52","18.12","18.32","18.52","19.11","19.31","19.56","20.26","20.56","21.31"
